LOCATION,Country,SUBJECT,Subject,STAGES,Development stages,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CHE,Switzerland,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.024533884,,
CHE,Switzerland,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.016624991,,
CHE,Switzerland,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.027469674,,
CHE,Switzerland,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.028080087,,
CHE,Switzerland,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.036744479,,
CHE,Switzerland,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.056412704,,
CHE,Switzerland,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.055439101,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.038187548,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.014035093,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.022109486,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.014076004,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.007890633,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.017823893,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.010481621,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.012169059,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.017811489,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.0096724,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.015194587,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.013103762,,
CHE,Switzerland,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.024457802,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,2033.481414,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,2188.744917,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,951.7739672,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,959.9496493,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,1124.938698,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,944.4853136,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,820.1502633,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,1101.266819,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,1207.199854,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,1006.665342,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,2405.171237,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,2747.641836,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,2926.382697,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,25.89895186,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,11.53380603,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,20.62716366,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,15.50815382,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,36.94992024,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,12.90381557,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,11.96015645,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,24.37527234,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,97.99669587,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,60.2382278,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,176.4715671,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,154.879088,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,219.8285524,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,689.4508903,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,784.5991826,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,474.0119644,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,448.0748871,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,428.8834711,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,575.7139315,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,516.8404465,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,570.3026591,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,610.3495522,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,585.696104,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,1147.798784,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,1604.787127,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,1603.177808,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,1318.131571,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,1392.611928,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,457.1348391,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,496.3666084,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,659.105307,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,355.8675665,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,291.3496603,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,506.5888874,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,498.8536064,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,360.7310102,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,1080.900886,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,987.9756204,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,1103.376336,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.065573792,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.074883964,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.039478977,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.038782016,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.042301901,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.034917728,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.029438031,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.035944437,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.041221183,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.037363011,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.090205712,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.096042549,,
GBR,United Kingdom,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.103511338,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.000835165,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.000394608,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.000855602,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.00062653,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.001389455,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.000477056,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.000429291,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.000795589,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.003346206,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.002235779,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.006618549,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.005413727,,
GBR,United Kingdom,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.007775725,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.022232762,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.026843648,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.019661714,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.018102249,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.016127622,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.021284208,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.018551192,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.018614206,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.020841065,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.021738476,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.043048081,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.056094591,,
GBR,United Kingdom,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.056707238,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.042505864,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.047645708,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.018961662,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.020053237,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.024784824,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.013156464,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.010457547,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.016534642,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.017033912,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.013388756,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.040539082,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.034534231,,
GBR,United Kingdom,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.039028375,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2006,2006,USD,US Dollar,6,Millions,,,29031.81102,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,37402.90632,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,36346.40712,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,26592.49072,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,30481.14108,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,43759.22585,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,39675.84524,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,45622.94703,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,69630.3818,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,80534.17327,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,79367.04139,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,83255.4438,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,137856.9363,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,135648.6907,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2006,2006,USD,US Dollar,6,Millions,,,178.964695,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,225.598945,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,276.5346998,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,316.492291,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,462.625828,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,1174.987516,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,1602.655243,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,2234.369542,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,2723.537975,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,3454.348151,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,3946.850982,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,4693.970538,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,6851.926486,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,6519.326904,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2006,2006,USD,US Dollar,6,Millions,,,12749.14224,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,14715.92463,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,14897.57156,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,9666.851704,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,10888.88498,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,13789.97286,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,13714.83439,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,16175.80625,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,21832.95337,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,26080.5878,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,28021.74614,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,30665.28485,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,43809.43947,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,46153.05479,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2006,2006,USD,US Dollar,6,Millions,,,16103.70409,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,22461.38275,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,21172.30086,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,16609.14673,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,19129.63027,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,28794.26548,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,24358.35561,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,27212.77125,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,45073.89046,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,50999.23732,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,47398.44427,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,47896.18841,,
